text,label
Bonus: lo malo de soñar contigo es que me despierto sin ti xd saludos,0
"@USER Es que son como las tipicas chonis de instituto que se tocan el papo y se rien de los que hacen cosas, de verdad, que tristes son.",0
"Mira que no me gusta BLUMETTRA! PERO OJALA Y SE MORREEN DELANTE DE AIDA Y ABAD, A VER QUE DICEN LOS HOMOFOBOS DE MIERDA  #VIPDirecto",1
"@USER @USER @USER No, apoyar la Constitución no es facha. Lo facha es convertir la Constitución en una Biblia y tratar a los disidentes como terroristas.",0
@USER Callate puta y anda a dormir,1
"@USER @USER @USER @USER Seguro fueron los venezolanos iluminados, dos mas para q la corte suprema les revoque la expulsión 🤦🏻‍♂️",0
@USER Eres subnormal LINK,1
"Mira  a mi  me dieron  el diagnóstico  en mi primer hijo con autismo y lo poco que he visto solo en lo suyo no parece  un autista  o es leve,,, duele un diagnóstico  así tengo  20 años y sigo luchando... que gente más cruel existen.",0
"Hoy, me he levantado, he visto el amanecer, y le di créditos a SecretNet por vivir en el mismo planeta que yo",0
@USER Omar Prieto: “Extranjero sin identificación será puesto en la frontera”ENVÍA AL EJERCITO A TOMAR CONTROL DE LAS PULGAS PLATANEROS Y CURVA DE AHÍ PARA QUE VEAS COMO HAY COLOMBIANOS INDOCUMENTADOS COMO MONTE AHÍ DE BUHONERS PORQUE LA POLICÍA LA GUARDIA ESTÁN CORRUP,1
"Yo: Voy a ver los comentarios, quizás hay algún comentario interesante.   Los Comentarios:  "" Nosotros no tenemos nada que esconder "" El mediavales - 2019",0
"Pues a parte de lo bien y dinámico que está el vídeo editado! Decirte que me encanta volverte a ver por aquí, que estás preciosaa!! Gracias por compartir ese momento con nosotros y que hagas muchos vídeos massss ❤️❤️❤️ y sobre todo te animo a que estés más activa por instastore porque me y nos encanta verte (por cierto deja el filtro de Snapchat de la boca y déjanos verte bien que eres una hermosura). Mil besazos y a por más videoooss porfiiisss",0
"@USER Una negrata de cuidado .Dos lucas ,ni para la cucha del perro .este pueblo de mierda traga carros y carretas ,le dà lo mismo ,ocho que ochenta .Tiene amplias tragaderas y el ojete como un bebedero de patos,por eso no sienten ni padecen",1
Tremenda pedazo de subnormal jajajajajajajaj,1
"Te quedó súper bien, aunque tu nariz original no estaba mal..Yo mi narizota no la cambiaría jajaja no me gusta mucho pero siento que es parte de mi ""personalidad"" jajajaja",0
"LA CARA DE ESCUINCLE DEL CUERPO ESCOMBRO DE CELOPAN, TIENEN MENOS CARNE QUE UN WANTAN. LO MAS ORTOPÉDICO QUE HE VISTO BAJO LA CATEGORÍA DE ""HOMBRE"", EN UN YOGURIN MAS BIEN. ESE IMBÉCIL FALSIFICÓ EL DNI PARA JACTARSE QUE ES DE MAYORÍA DE EDAD.",1
"@lauraescanes me encanta como no solo compartes con nosotros momentos creados, sino tu dia a dia de forma natural, y disfrutas con lo que haces, para ti no es una obligacion.",0
Otro pobre retrasado esperando su paguita. Con la que le pasa Soria no le llega... (Putos recortes) 😂 LINK,1
Asi que tu eres la ex arrancar numero 3 eh?... eres una sucia puta traidora te dare lo que te mereces! LINK,1
@USER Que horror Dios mío !! Gobierno de mierda porque no merece otro apelativo de estos chupa sangre ineptos y sinverguenzas  de Piñera y sus secuaces .. estoy furiosa !! Hasta cuando ???,1
"@USER Y tú eres la Ana Guarra, robachicos",1
"La impotencia de pensar, de realmente creer que eres la unica persona que vive en un mundo como el que crees que solo tu conoces,de creer que solo tu percibes como percibes, esa sensascion de  incomprension... es lo que crea esa personalidad descontrolada. Eso pienso yo vaya... Tu virtud es la de haberte convertido en una persona especialmente analitica y tu contra, la de no saber controlarlo.",0
"@USER @USER @USER @USER La mujer le tiro el auto encima, se ajusta a derecho... tiene que detenerse.",0
"@USER @USER No es así. El berebere (tamazigt) es un idioma distinto, que tiene hasta un alfabeto y grafismo propio. Se habla en los países donde habita este pueblo, con sus variantes: el norte de Marruecos, la Kabilia Argelina, el Atlas, pueblos nómadas del desierto etc (sigue).",0
"Si fuera independentista no votaría jamás a la rata de Puigdemont, un cobarde que huyó cuando se puso fea la cosa.… LINK",1
Listo... denunciar ese twitch... vamos ...acabemos con lo toxico de las redes... Lo mejor de todo es que te banearon en facebook jajajajajajjaajajajajja,1
@USER Cómo van a proteger a las #FCSE? Cómo dijo Marlaska quitando las concertinas de las vallas? Esos delincuentes fuera de España. #Eleccionesya,1
"Yo: yo creo q la gente tiene mucho ego    La pelo pony : YO ESK SOY UNA DIVAHH, UNA DEPORTISTA, UN CORAZON DE DIOSA,    Me he meado de la risa😂❤",1
"*No es por ser bruja o lo que sea, pero DE LEJOS LA TIPA SE NOTA QUE ES UNA VÍBORA MENTIROSA, MANIPULADORA, CONVENENCIERA*",1
"xenófobos patológicos del orbe, cómo los del pueblo que no quiere extranjero, son ascos del universo, seres repugnantes inmundos e inhumanos",1
"Y en toda Europa se estan matando y violando a millones y millones de blancos, pero eso ni lo mencionas. Tampoco mencionas que esos negros y arabes causan problemas. LINK",1
"@USER Te mereces una mamada en el año y dejarte lo abierto , puta.",1
@USER Callate y ponete a estudiar zorra,1
"A esto a llegado la masa de borregos ignorantes! Porque no se auto rociaron alcohol y de paso se prenden fuego y nos liberan de su maldita estupidez!!
LINK",0
270000 suscriptores para ver a una gorda enferma mental? La sociedad esta enferma,1
Se notó que fue un insuficiente Mea Culpa teniendo en cuenta que las palabras “mujeres” y “feminismo” es lo + usado en su discurso LINK vía @USER,0
#Cs es un partido político o una peña de fútbol... dan un poco vergüenza ajena... #21dcatl6,1
"Pensaba no ir a votar por Gobernador de Santiago pero solo pensar que podría ganar la BIP @USER #KarinaOlivaGobernadora feminazi ignorante, me hará levantarme para ir, aunque @USER aún no sea capaz de contestar que no avalará las pendejadas de @USER y @USER",1
"Bajo a ver los comentarios y todo son insultos... No tenéis respeto por nadie. Ánimo María! No tienes que dar explicaciones, un abrazo",0
y tu amigo de Puerto Rico? jajaja eres patetica!!!!,1
A mi me sigue interesando el tema Intento no verlo para esperar a que salgan todas las partes pero me gana los nervios y me los miro  Nesecito saber que pasa,0
Weeeeee falsa publicidad!!!!! Denunciado!!!!,0
"está claro que loka estás un rato más de la media, nada nuevo, reinvéntate hazte un bypass online 24 horas",1
"@USER @USER @USER @USER Más tonta y no naces, Feminazi",1
"Antes esa tipa era una payasa, con sus estupideses nos reiamos, aora a digievolucionado a un tumor en youtube, y a esos tumores hay que extirparlas",1
la car'e mala jajajja,0
"Ella no es amiga de ped.....s, es amiga de los capataces ó jinetes 🤣🤣🤣. Que se le va a comparar con LizyP, que además de hermosa por fuera es bella por dentro y muy simpática.",0
"@USER @USER Me encantan todos los comentarios que tienes siendo vapuleado como el subnormal que eres. Enhorabuena, has conseguido que me descojone xd",1
Dalas no te sientas mal por no tener más likes que ese titoke en realidad es porque no queremos que quemes tu placa,0
"@USER @USER Contra sacerdotes NO,contra un señor que un fascista ,un retrogrado y muy poco piadoso!",1
"Así los zurdos, falsos y mentirosos, nunca irán con la verdad por delante!!! LINK",1
"Hoy estaban tomando la Plaza del Ayuntamiento de Valencia los fascistas de ""Escola Valenciana"" con su catalanismo  LINK",0
"Vas a ir ?
Si vas a ir? 
Pero a chin... a tu mamy por maricon!",1
"que bonito! ojala pudiese permitirme ese lujo de fundir y unirse en una alianza algo de cada uno. todooo, todo es precioso! enhorabuena pareja!!! besos",0
@USER Que ganas de pegarte una piña ojala me quedaran como vos. Imbecil,0
Hemos tenido más que 3 Constituciones y te aviso que el grueso de las democracias (sobretodo las más exitosas) tampoco han hecho participar a sus ciudadanía como se pretende aquí. En parte x la misma razón x la q'no tienen paridad forzada.. Termina perjudicando a mujeres LINK,0
"Pues yo creo que esto al final se va a salir de madre a lo  Marina Joyce porque Youtube UK es y siempre ha sido, muy exagerado pa estas cosas...",0
@dalasito te quedaría bien un color plateado con las puntas moradas bueno al menos para mi te quedaría mejor 😅👌,0
"@USER Si se arruga desaparece el chico culiao, x eso no lo hace.",0
"@USER Pero sí decir ""los putos moros que se vayan a su país #StopIslam"".",1
@USER  ya comiste?? Jajajaja pinche sudaca de 💩,1
"A quien corresponda, en la Eloy Alfaro y Manuel Ambrosi más al norte de DHL Personas de nacionalidad extranjera ( venezolanos ) han cerrado la vía, están pidiendo dinero por favor intervenir @USER @USER @USER @USER @USER",1
@USER Patetica!!!,1
"Pero vamos a ver, que tiene, ¿15 años? No tiene ni puta idea de que esta permitido y que no lo esta en youtube,  que vergüenza ajena.",1
En Auto Defensa hay gente\n\n\nAndaluza\nLatinos\nMoros\nSubsaharianos\n\n\nY últimamente estaban dominicanos.\n\n\nMira no ha sido ninguno de vosotros quien ha sido el que causó el problema.\n\n\nY ahí salía el nombre la dirección y dónde vivían sus familiares.\n\n\n#Navarra #Pamplona #Tudela,1
Tampoco es ilegal lo que dije porque yo Yo sólo comenté pero tampoco dije algo ilegal y si es ilegal Pues bueno ella me lo dirá pero tampoco dije algo todos tenemos maneras de pensar y para mí eso era un asco lo que subió Pero bueno eso ya lo sé yo también puedo llegar a subir cosas así pero bueno,0
"Espero por vos que el infierno no sea una mentira, bruja",1
"Era bastante famosa por el cuerpo que tenía, pero se quedó en eso y no se pudo superar nunca. No hizo nada con su vida más que casarse con un futbolista... por eso no me sorprende que tenga que crearse cuentas falsas para elogiarse ella misma lo único que le queda: el cuerpo ""natural"".",0
A mi me encanta como se maquilla tu hermana y todo lo que haga me encanta la verdad yo no tengo ni idea de maquillarme pero mi opinión es que me encanta como se maquilla y con trece años lo hace perfecto la verdad dile que la amooo ❤️❤️❤️  besos,0
Los okupas son importantes LINK,0
me gustaria una entrevista con kim tambien  Wow 45 likes en mi comentario 😂 ni en mis videos de maquillaje me han regalado tantos likes 💗💗💗,0
"Me encanta como agachas las orejas cuando el lobo viene a por tí. Cuando se le quería hundir la carrera, la vida, incluso partir las piernas (guiño guiño) a una persona solo por acusaciones y supuestos abusos que no se habían demostrado, ya no había tanto miedo...",0
"O no ahora te van a ver 5 personas jajaj porque no creo que Ari te haya hecho ""shadow ban en twitch y youtube"" xd resentida porque no tienes exito",0
"@USER 12 años, un hombre asqueroso me agarró el poto mientras paseaba con mis amigas en una feria artesanal. Aún recuerdo se cara y puedo sentir el asco y miedo q sentí en ese momento",0
[VÍDEO] Feministes valencianes interpreten 'Un violador en el teu camí' LINK,0
"@USER De verdad, ¿Es el momento de hacer política o de arrimar el hombro? Aunque con esa cara y esa sonrisa de estúpida no esperaba mas.",1
"No había visto la descripción de las fotos, pero por las poses ya me imaginaba que ibas a poner algo de jojo's xd",0
"Que putas con los canales de ""podemos llegar a tantos subs""",0
1: es furry no furro eso es solo un meme >:v 2: no nos odien por nuestra imaginación loca ;-;,0
@USER @USER Callateeeee !! Puta gallina cacarea !! Ni idea tienes de nada .,1
@USER @USER Esos no respetan y peor en Ibarra son unos que reciclan sin papeles una locura,0
Déjalo ya hombre pato.,1
Dalas puto,1
"Tienes una esposa muy hermosa, me gusta como la presumes y cuidas tu matrimonio. 👩‍❤️‍💋‍👨",0
Das puta pena dalas lo de siempre,1
Tu eres tonto tío?,1
"@USER Tiene que ser feminazi por cojones. Porque lo decís las 4 locas que dominais el Twitter, verdad?",1
"@USER gilipolleces de esta joyita de ""politico"" por no llamarlo otra cosa....penoso de verdad.",0
Que alegría verlos felices! Espero que hayas disfrutado mucho las vacaciones Javi. Y Lore por favor! Está cada día mas bella. Adoro a esta pareja ❤️😊,0
"Yo fui a vivir con mi ex y nuestra convivencia fue hasta aún mejor de lo que era siendo novios, así que si es más divertido 😂",0
"Igual dalas es normal trubo ya evadio el directo con danann y dross  se cago encima y no quiso debatir asi de sencillo esta grabado por danann y publico en su canal ,para todos los fans que digan que dalas es un gil ahi tienen . Una cucharada de realidad",1
"@USER @USER Otra enfermita y troll feminazi diciendo disparates, troll comunista.",1
Esos comunistas nazis judeo musulmanes creyéndose los reyes de la física LINK,1
@USER @USER Callate pendejo mogolico de mierda hijo de mil puta la concha de tu prima zorra chupa pija,0
"@USER a los de HazteOír tuve que mandarlos a la mierda hace unos años por pesados, mentirosos, fachas y sinvergüenzas.",1
@USER @USER Ya esa es la tendencia desde los años 80 contra más inmigración vienen más castellano se habla y somos la comunidad con más inmigración de toda España duplicamos cualquier comunidad de España en inmigrantes,0
"Oye Alarcón culiao, cuántas llevai tirando la pelota pa fuera",0
"""El tema """"ÁRABE """" de ecko y papichamp me da tanta gracia , se nota que las muchachas no tienen ni noción de un puto uno y medio o torso""",0
"@USER Y Bellolio intentando vendernos la pescá y haciendo énfasis tan notoriamente falsos en su discurso, cree que somos weones... en fin.",0
@USER @USER No hau tierra sagrada por el aro los mapuches! Dejense de webiar,0
0:46 algunas empresas? Y todos los trabajadores que vaya inútil,0
¿Películas para Rajoy? 'El hombre de las mil caras' y 'El gran dictador'  LINK #goya2017,1
"Y las progres y feminazis no dirán, “y ¿por qué tiene que ser niño Jesús? ¿Acaso no puede ser la niña Jesusina?",1
@USER NO TENGO AUTOESTIMA LA RE PUTA MADRE CALLATE,0
Esa pobre chica se somete una tortura que  ni nauter o javi pueden soportar ver el directo de 6 horas de miare Para que nauter y javi le roben su investigacion  sin darle creditos,0
"Pero si uno no es famoso, o sus amigos no manejan las redes sociales, hay retos que no tienen mucho sentido, no?  El de twiter me parece el caso",0
"No te da pena que tu vida y carrera, se mantenga a base de hablar de la gente más famosa que tú? Que triste vida hay que tener",1
"Celopan yo soy sub de tu canal, por eso te digo q huyas mientras puedas porfa te lo dice un sub #DondeEstaArgos #TeamDalas",0
@USER Este chamo vive soñando y así tiene a otro poco de gente creyendo en sus lucubraciones . Siga haciéndole campaña a delsa y soñando con ser gobierno en el futuro. Hay que luchar por sacar a esos HP del gobierno después se hacen elecciones. Mientras tanto no.,0
@USER @USER Espero que sean +18 y mujeres xd LINK,0
@USER @USER Cállate puta ya quisieras ahorita estársela mamando,1
Sois un puto calco,1
"Muy bien que el Presidente Piñera se mantenga firme en expulsar a inmigrantes ilegales. quien quiera venir, que lo haga como corresponde.",1
"windy: MI PACK mi mama: esta mina es prostituta? yo: no,es peor esa mina",0
Es que le clavaria agujas en los ojos hasta que se acaben todas las putas agujas del mundo 🤣🤣🤣🤣😂🤣😂🤣🤣🤣😄😂😂😂😂😂😂,1
"@USER es que no lo eres, es decir, qué más da ser hetero, el problema está en ser retrasado xd",1
"Lo que tiene Neymar de crack en el campo, lo tiene de subnormal fuera de él... y bueno también dentro.",1
"A mi igual me salio recomendado su canal, pero vi el video donde enseña a su novia y algO TURBIO ESTABA AHI, igual nunca me aprendi su nombre asi que no pude encontrar su canal  de nuevo para stalkear asi que aprovechare ahora de darme una dosis de cringe",0
@USER Aaaaaaay flaite culiao. Chuncho culiao chupa pico y weon. Pendejo ql hediondo a quesillo!!!,0
"No he insultado ""alrabos"" k pedo k pedo",1
chica estás muy fea,1
"ESTO ES TERAPIA ? YO PENSÉ QUE ERA UN DEBATE COMO HICISTE CON LIZBETH, NO LA DEJABAS DE ATACA, MI PREGUNTA ES POR QUE NO TE PORTASTE ASÍ CON JUAN?  EN VES DE ATACAR Y SACAR LA VERDAD PARECES UN PSICÓLOGO CON SU PACIENTE, PERDONA PERO DESDE QUE VI ESTO, TU PALABRA DEJO DE TENER RELEVANCIA 😚  SALU2",1
Haver dalas no a echo nada vale y eso es mas mentiras ustedes no saben. Todos los locos que hay en Internet y otra cosa dalas no pudo hacer eso,0
@USER @USER el Partido Socialista de Andalucía son una banda de delincuentes y chorizos,1
"Hay algo que se llama libertad de elección y es respetable, si en el futuro cambia de opinión también es respetable pero les gusta flipar con todo.",0
Feminista estupida,1
"Todos los pueblos! TODOS!! Tienen Dcho a la LIBREDETERMINACIÓN ! Que a estas alturas, tenga que aguantar a un Chileno indocumentado que,  viniendo de donde viene, pretende negarme mi legítimo Dcho a la LIBREDETERMINACIÓN, es el ACABOSE! El colonialismo de proximidad tb se acaba",1
"Me sorprende que no haya nadie hablando de que no tiene sostén puesto, que bien me sienta eso. Que bonita!",0
@USER @USER @USER @USER SOIS UNOS FASCISTAS! OS METÍA EN UN CAMPO DE CONCENTRACIÓN Y OS EXTERMINABA! JAJA (zumbaos),1
el indocumentado marica donde está? LINK,1
"#Mundo 
?| #Thunberg, de 16 años, recibió la declaración del mandatario brasileño con humor? LINK",0
@USER Resultas más patética de lo habitual cuando pretendes agradar al líder de tu secta,1
"@USER Míster chip, 1ro, te admiro una biblia del deporte, quisiera preguntarte si haz conocido o visto tantos comentarios negativos de periodistas venezolanos hacia la vinotinto, ya es morboso lo que dicen y hablan mal, q mal ejemplo los periodistas de venezuela",0
@USER eso es culpa de los gobiernos corruptos que tienen arreglos con esta escoria. Ojalá se muera la perra esa...,1
Dalas: puto enano. Camara: nope,1
me caes mal por ser de las personas que salen guapas en la foto del DNI,0
"Me ha dejado un poco desubicado la noticia. Carme Chacón era joven y tan... joder, poco político hay como ella.",0
Me dió risa la parte que el hombre que estaba en el carro le dio al hombre que estaba dormido y cuando los dos hijos le dijo a su padre papa estas haciendo el asado y le metio un bofeton🤣😂🤣😂🤣😂,0
Porque en el coche hay sangré 6:31 Si se que es super obvio que paso un accidente pero YouTube como esta ahora no noto eso??,0
NO QUEREMOS MÁS REFUGEES EN  ESPAÑA. . PONGAN AL PUTO EJÉRCITO  EN  LA  VALLA DE MELILLA. . NOS ESTÁN INVADIENDO. . EL DÍA  QUE  DEJEMOS DE  TRAGAR OS  VAIS  A ENTERAR. . WMSTEOORAAFFWC!  DEFEND EVROPE,1
tengo una relación de amor odio contigo porque te odio a veces pero me haces mucha gracia JAJA diles de todo diles,0
Pringada la verdad que el nombre te describe por que es lo que ers,1
¿por qué Dios hizo a las mujeres con los pies más pequeños? Para que puedan acercarse más al fregadero.,1
"Mi hermano mide 1,80 y pico, y mi padre 1,68 más o menos, uno de mis hermanos mide 1,70 y el otro también 1,80 y pico, al menos en lo familia son moderadamente altos, pero mayormente si hay hombres muy bajitos, de entre 1,70 a 1,60, digamos que estas en la media.",0
Y aquí está el maquillaje que hice el otro día en Instagram stories 😊💕 Todos los productos son de NARS (si me seguís en Instagram ya sabréis que trabajo con ellos desde hace unos meses) y están todos los links en la cajita de descripción. LIKE si te ha gustado que haya un vídeo el domingo y otro el jueves 😏❤️,0
Se supone que tu hace unos años estuviste desfilando para altas marcas... porque tanto drama ahora no entiendo como si no lo hubieses hecho antes. Entiendo perfectamente los nervios pero no se tantas preguntas de como se hace...,0
Con Dalas como presidente...  - Se aprueba el maltrato - Se rebaja la condena a los violadores       ...ok no; es broma >:V,0
En el tianguis todos somos güeros LINK,0
Como sea pero si es como tú no me enojo la verdad,0
alejandro e un marica soy julia hola ejje tk alejandro en vd miya fea menina guapas — love yaaa💛 LINK,0
@USER Cállate perra del infierno 😭,1
Como digas que  los moros vienen a robar y delinguir lo llevas claro LINK,1
@USER Tigre de bengala dice jajajaja callate puta barata.,1
Esos árabes de mierda igual a sionistas. LINK,1
"Por alguna razón, disfruté mucho este video y amé tu maquillaje. Y el peinado sin lavar por 4 días también.",0
@USER q eres WEONA tiene nada de neurona naciste enferma comunistas infeliz rata asquerosa HDP,0
Que no hace frío en Madrid dice...dislike por mentirosa...,0
"Queremos el ejército en las fronteras y que se refuerce la valla, no queremos inmigración indeseada. A ver si se enteran de una vez.  #EleccionesYA LINK",1
@USER Vos callate puta,1
"Como siempre @dalasito ganando, y los pambisitos apoyando, Dios que bronca me da la gente que inventa cosas sin sentido son estupidos. Sigue ganando Dalas, eres el mejor💖",1
"@USER @USER @USER Feminicidio,palabra que adecuaron,para desviar el verdadero razonamiento de lo que verdaderamente e un homicidio,algo que el seudosocialismo y sus feminazis,le sacan provecho",1
Qué pendeja.,1
Like si pensaste si el titulo era ser pobre es gay,0
Una bollera vieja y una bollera joven jajajaja,1
Bolivianos conchetumare que asco jugar un deporte con esta “estrategia”,0
Yao Cabrera “inteligente” JAJAJAJAJAJAJAJAJA Mi pregunta es: ¿cómo es que nació? Esta bien estupido,1
Eso y más mereces por perra,1
Mierda gracias por subir video eres como una fuente de living para la sociedad,0
"Me encanta tu canal y me pareces muy buena persona, por eso me duele mucho cuando DICEN MENTIRAS de ti un saludo TT 😂👏👏",0
"@USER @USER @USER @USER Completamente de acuerdo! La ""no"" presunción d inocencia atenta contra la médula de los DDHH. Un delito es independiente d su sexo. Ej., si según feminaZis delito hombre contra mujer es machismo, qué es esto: ¿hembrismo? ¿Sociopatía? ¿Psicopatía??

LINK",1
"@USER @USER Como puede hablar un miembro del partido más corrupto de Europa, fascista, matón de discoteca.",1
"Lo más gracioso es que Space Bunny busco las máquinas por Alí Xpress ahí estaban e infinitamente más baratas. Menuda gente está! Además muchas tienen la piel así porque obviamente se meten sus pinchacitos, que vamos, de la máquina no es. 😅😅",0
Tus videos sobre lo paranormal son muy geniales me los he visto todos 🙂,0
"E si non eres un periodista decente deberías cambiar de profesión, subnormal. LINK",1
Otro españolazo fascista coaccionando al pueblo catalán secesionista.  LINK,1
Esperemos que no acabe su amistad porque si acaba... Seguro que miare denuncia  y acose a Celo xd jajajajajajajajajajjaja #DondeEstáArgoz :3 ❤️,0
"Te amo muchoo! Pronto habra justicia por los de Argos, y saludos a LA MAI",0
No le den bola a esta tonta,1
"@USER @USER Me da vergüenza ajena estas tontorronas que votan por una loca de patio que no sabe ni dónde está parada, así con estas fanáticas feminazis, háganse ver!! La Oliva es una loca ignorante!! Igual que las que votan por ella",1
"Por favor, un video a ese pendejazo de zorrino.....me patea los huevos cada que escucho su nombre, no puedo llegar a ver su video mas de 1s",1
"Tengo un hijo que aun no tiene diagnostico, en España se demora mucho, pero con bastantes signos de TEA. Lucho contra viento y marea por ÉL.",0
"@USER Viejo de mierda. Si no fuese porque atrás hay una mujer sufriendo, como muchas otras. Estaría así: LINK",0
@jonathan.idk._ xd de blanco órale jaja,0
@USER JAJAJAJAJAJAJAJAJAJAJA callate loca no contes esas cosas,0
Este es un comentario  de una suscriptora que quiere que sepas que detras de toda esa mierda de gente te alzas tu .Creo que eres una de las mejores youtubers de hoy en dia .Si hay gente que te quire .,0
Deja de mentir loca psicotica,1
"No sé quién puede ver a esos personajillos a mí nada más verlos me causan rechazo , me alegro mucho de que expongais a estos trozos de mierda y se sepa la verdad.",0
"@USER Para tener un narcotrafico feminista, soberano y digno. Para que nunca más en Chile la sangre hermana sea derramada por la BIP! y la Transbank ✊",0
"Lol , me encanta esa parte xd: (con voz ""no se , la qué haces tú"") la justicia NO funciona xdd",0
"La Gendarmería fue directo a provocar, son unos hijos de puta. Hay que bajar a este gobierno de mierda",0
#Entérate Descubren reproducción asexual de pez sierra goo.gl/ej5Lu3 LINK,1
"“Mi corazón es checo e hispanoamericano a la vez”. Entrevista a Dita Charanzová, vicepresidenta del Parlamento Europeo LINK LINK",0
"Bollera es un sinónimo de lesbiana no?... Vale, ahora todo tiene sentido",0
Esta página les puede decir si alguien del cast o crew de una movie ha sido acusado de acoso sexual o violación - - - > LINK 💜,0
Menos mal que no has puesto el vídeo porque literal que estuve semanas durmiendo FATAL después de verlo por primera vez,0
"@USER ¿QUE NO TIENE NOMBRE ""UNA MUJER""? que falta de respeto LINK",0
Así son esos weones 🤷🏻‍♀️ LINK,1
"Nótese quienes de la supuesta derecha que ocupan cupos que no les corresponde, estuvieron a favor de indemnizar a los delincuentes que saquearon y quemaron todo a su paso, Ximena Ossandón y Erika Olivera y uno que se abstuvo fue Andrés Longton, ni un voto para su reeleccion! LINK",0
¿Pero ya eras gorda cerdota porque no usaste tus poderes de gordura mantecosa para resbalarte de sus brazos y rodar por la calle?,1
"Con todo lo que esta entrando por la valla de Ceuta y Melilla, le recuerdo NO llaman a la puerta ni piden por favor entrar. Vienen a invadir e intentar destruirnos y aniquilar nuestra sociedad ayudado por los pijos progres #DimisionInutilMarlaska LINK",1
"@USER @USER Emmm si llamar 'perra' a una MUJER es con cariño, yo me hago monje budista 😂😂",0
"Porque tantos comentarios negativoss🙄🙄🙄,vive y deja vivir coño",0
"Viendo las perlas del programa de Jadue me queda la impresión a que está apostando al voto más ultra. A los más mamertos, rabiosos, ignorantes y resentidos. Esos que le rinde culto al perro de papel mache. A ver cuanto pesan realmente",0
"@USER Little things, American radical y No time to die. No está nada mal 3 pelis para 2020. 38 años, no lo mateis aún es buen actor.",0
Ahi es cuando me voy a pirar y aparecen 3 chavales mas montando n patinete y me empiezan a chillar bollera de mierda y a pillar cosas del bolsillo de la mochila que solo habia tampax y pañuelos lo cual les ha tocado la fibra,0
"Dalas, ¿no ves como claramente ese no es Argos?, es su hermano gemelo: Sogra",0
"Ninguno de los dos me gusta pero salió primero Mario Bautista que Juan de Dios, entonces Juan se parece sospechosamente a Mario jajaja",0
"Wrixy es una web para leer y además puedes hacer historias y ganar dinero, mejor que wattpad *-* te la recomiendo @_eissia_",0
"Aparte de Ignorante...
Como todo Comunista te dice que No es Negro, pero si de un color muy Oscuro..
Estatizar: Manejado por el Estado..
Nacionalizar : todo lo referente al Patrimonio Nacional, manejado por el Estado.. 🤔🤔
Comunistas Ladrones, Suci@$..
IGNORANTES HDP.. LINK",1
2:06 4:42  7:37 16:53 ahora dame mi like que me tuve que aguantar todo el video de esta pendeja :v,1
"Me encanta tu personalidad, eres súper divertida! 😂💙☮ 6:15 no me he podido reír más con esta parte, mi favorita del video xD",0
"@USER Hablan de democracia, pero ellos imponen las reglas. Y son tan careraja, que se atreven a preguntarnos ""Entonces, ¿para que fueron a votar si no estaban de acuerdo?"" Es igual que cuando el HDP Pinochet nos preguntó ¿SÍ o NO? Y sí! Uds ponen las reglas, PERO EL PUEBLO MANDA, CTM!",0
@USER Tú eres perra sólo conmigo.,1
Que a base de repetirte tanto lo de la democracia ejemplar y el mudo libre desde los medios acabas siendo el fascista perfecto.,0
"@USER @USER @USER Anda, callate payasa",1
"🌿 *—Ya saben! Voten por Dalasito Mini xD. VOTEN A DALASITO COMO PRESIDENTE DE ESPAÑA! Yo si viviera en España te votaría, perooo vivo en América del Sur :’v–* 🌿",0
Todos con comentarios normales y corrientes Yo: el cabello de Dalas convina con el de la may y el de la lizy con lol Like si piensas lo mismo :V,0
"Llegarán en masa a Cartagena. De nosotros y nuestros gobernantes depende dar con la verdadera solución natural, los #camposdeautogestión de refugiados LINK o dar paso a una invasión en toda regla en nuestras calles y la confrontación social de extremistas LINK",1
@USER @USER Cómo está la cosa que hasta japoneses sin papeles se nos están metiendo por la frontera sin control. 🤔🤔,1
"Le di poco y nada de mi a una persona que se lo merecía todo, y le di todo a una puta que lo único que se merecía era leche en la boca",1
Jajajajaja mujer que sabe resolver XD XD XD LINK,0
"Que grande la cantidad de niños ratas sin cerebro fans de dalas, que dicen: ""aunque haya pasado eso no quita que lo hiciste"", cuando jordi lo que mas dice en su video es que el acepta que hizo las cosas mal en el pasado, y por cierto que puta basura  de contenido de el canal en el cual su contenido es hablar sobre polemica, estupidamente ridiculo",1
"Excelente video bravo ,no hay como ver un video con demasiado contenido y pruebas bravo javi ,vean todo el video merece la pena",0
"Celebró este putazo a la ""persona del año alías Greta Thunberg"", bien mamadora en TWITTER pero que bueno que le pusieron un alto a esa estúpida chamaca nalgas miadas.

☺️☺️☺️☺️ LINK",1
#longoriabravoeh de que vas Pablo? de negrata? anda por ahí blanco-naranja lechoso!,1
"@USER La mujer conoce bien la debilidad del hombre, y cada día le sube más la falda y posteriormente se queja de acoso...",1
"@USER Sencillamente eres patética.
Hay muchos más sufrimientos importantes que tú patético meli.",1
Franco fascista asesino mató a 200.000 personas.,0
o sea tantos arabes q hay en venezuela y no pueden hacer un atentado decente q pasa ?????????,1
"@USER Una manga de corruptos, que donde pueden pegar el manotazo lo hacen. No les importa nada, que los Chilenos tengamos un mejor futuro en igualdad. Tropa de zánganos mal nacido a!! Les importa sólo su bolsillo. LINK",1
